eco	family	variation	epd	pgn	move_count	eval	master_games	master_white_win	master_black_win	master_draw	lichess_games	lichess_white_win	lichess_black_win	lichess_draw
B03	Alekhine Defense	Modern Variation, Alekhine Gambit	rn1qkb1r/ppp1pppp/1n1p4/4P3/2PP2b1/5N2/PP2BPPP/RNBQK2R b KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. c4 Nb6 5. Nf3 Bg4 6. Be2	11	0.06	25	48.0	28.000000000000004	24.0	94954	43.141942414221624	52.266360553531186	4.591697032247193
B03	Alekhine Defense	O'Sullivan Gambit	rnbqkb1r/p1pppppp/8/1p1nP3/3P4/8/PPP2PPP/RNBQKBNR w KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 b5	6	1.91	0	0.0	0.0	0.0	157052	43.686167638743854	53.006010748032494	3.3078216132236458
B04	Alekhine Defense	Modern Variation	rnbqkb1r/ppp1pppp/3p4/3nP3/3P4/5N2/PPP2PPP/RNBQKB1R b KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3	7	0.52	9664	38.89693708609271	22.330298013245034	38.77276490066225	1560483	47.227300778028344	47.030118239032404	5.7425809829392565
B04	Alekhine Defense	Modern Variation, Alburt Variation	rnbqkb1r/ppp1pp1p/3p2p1/3nP3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 g6	8	0.68	2332	39.66552315608919	20.368782161234993	39.96569468267582	295012	46.37946930972299	48.06211272761786	5.558417962659147
B04	Alekhine Defense	Modern Variation, Keres Variation	rnbqk2r/ppp1ppbp/1n1p2p1/4P3/P2P4/1B3N2/1PP2PPP/RNBQK2R b KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 g6 5. Bc4 Nb6 6. Bb3 Bg7 7. a4	13	0.64	267	42.69662921348314	14.232209737827715	43.07116104868914	3718	55.59440559440559	37.493275954814415	6.912318450779989
B04	Alekhine Defense	Modern Variation, Larsen Variation	rnbqkb1r/ppp1pppp/8/3np3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 dxe5	8	0.57	2545	35.36345776031434	20.707269155206287	43.92927308447937	332134	47.626259280892654	46.10488537758856	6.268855341518785
B04	Alekhine Defense	Modern Variation, Larsen-Haakert Variation	r1bqkb1r/ppp1pppp/2np4/3nP3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Nc6	8	1.05	398	41.70854271356784	28.391959798994975	29.899497487437188	281329	48.39031880822809	46.98520237870962	4.624478813062286
B04	Alekhine Defense	Modern Variation, Schmid Variation	rnbqkb1r/ppp1pppp/1n1p4/4P3/3P4/5N2/PPP2PPP/RNBQKB1R w KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Nb6	8	0.95	696	33.04597701149425	30.89080459770115	36.06321839080459	187885	46.351757724139766	48.38598078611917	5.262261489741065
B05	Alekhine Defense	Modern Variation, Alekhine Variation	rn1qkb1r/ppp1pppp/3p4/3nP3/2PP2b1/5N2/PP3PPP/RNBQKB1R b KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4	9	0.77	47	38.297872340425535	27.659574468085108	34.04255319148936	49133	43.787271284065696	51.244581035149494	4.968147680784809
B05	Alekhine Defense	Modern Variation, Flohr Variation	rn1qkb1r/pp2pppp/2pp4/3nP3/3P2b1/5N2/PPP1BPPP/RNBQK2R w KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. Be2 c6	10	1.01	1112	41.63669064748202	24.640287769784173	33.723021582733814	44845	44.24796521351321	47.87824729624261	7.873787490244174
B05	Alekhine Defense	Modern Variation, Main Line	rn1qkb1r/ppp1pppp/3p4/3nP3/3P2b1/5N2/PPP2PPP/RNBQKB1R w KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4	8	0.89	3320	41.897590361445786	22.62048192771084	35.48192771084337	638270	46.84945242608927	47.272000877371646	5.8785466965390825
B05	Alekhine Defense	Modern Variation, Panov Variation	rn1qkb1r/ppp1pppp/3p4/3nP3/3P2b1/5N1P/PPP2PP1/RNBQKB1R b KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. h3	9	0.12	83	33.734939759036145	39.75903614457831	26.506024096385545	61923	45.512975792516514	49.450123540526135	5.03690066695735
B05	Alekhine Defense	Modern Variation, Vitolins Attack	rn1qkb1r/ppp1pppp/1n1p4/3PP3/2P3b1/5N2/PP3PPP/RNBQKB1R b KQkq -	1. e4 Nf6 2. e5 Nd5 3. d4 d6 4. Nf3 Bg4 5. c4 Nb6 6. d5	11	-0.04	9	22.22222222222222	44.44444444444444	33.33333333333333	1928	55.96473029045643	39.9896265560166	4.045643153526971
B06	Modern Defense		rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq -	1. e4 g6	2	0.58	34064	36.47545796148427	30.665805542508217	32.858736496007516	57810165	48.93299820195981	46.65664766741281	4.410354130627373
B06	Modern Defense		rnbqk1nr/ppppppbp/6p1/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	1. e4 g6 2. d4 Bg7	4	0.61	35817	37.4710333082056	29.611636932183043	32.917329759611356	30499082	49.545064995726754	45.98384305468604	4.471091949587204
B06	Modern Defense	Anti-Modern	rnbqk1nr/pp2ppbp/2pp2p1/8/2BPP3/2N5/PPP1QPPP/R1B1K1NR b KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Bc4 d6 5. Qe2	9	0.18	20	75.0	15.0	10.0	1685	51.038575667655785	44.98516320474778	3.9762611275964392
B06	Modern Defense	Bishop Attack	rnbqk1nr/ppppppbp/6p1/8/2BPP3/8/PPP2PPP/RNBQK1NR b KQkq -	1. e4 g6 2. d4 Bg7 3. Bc4	5	0.35	159	33.9622641509434	32.70440251572327	33.33333333333333	1016457	49.97801185883908	46.00263464170152	4.019353499459396
B06	Modern Defense	Bishop Attack, Bücker Gambit	rnbqk1nr/p1ppppbp/6p1/1p6/2BPP3/8/PPP2PPP/RNBQK1NR w KQkq -	1. e4 g6 2. d4 Bg7 3. Bc4 b5	6	1.18	1	0.0	0.0	100.0	687	48.617176128093156	48.180494905385736	3.2023289665211063
B06	Modern Defense	Bishop Attack, Monkey's Bum	rnbqk1nr/pppp1p1p/4p1p1/8/2BbP3/5Q2/PPP2PPP/RNB1K1NR w KQkq -	1. e4 g6 2. Bc4 Bg7 3. Qf3 e6 4. d4 Bxd4	8	-0.93	6	0.0	66.66666666666666	33.33333333333333	7114	33.65195389373067	63.31177958954175	3.0362665167275793
B06	Modern Defense	Dunworthy Variation	rnbqk1nr/pp2pp1p/2P3p1/8/2Pb4/8/PP3PPP/RNBQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. c4 d5 4. exd5 c6 5. dxc6 Bxd4	10	0.25	0	0.0	0.0	0.0	209	37.32057416267943	57.89473684210527	4.784688995215311
B06	Modern Defense	Fianchetto Gambit	rnbqkbnr/ppppp2p/6p1/5p2/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	1. e4 g6 2. d4 f5	4	2.42	0	0.0	0.0	0.0	37077	62.25692477816436	34.73312296032581	3.009952261509831
B06	Modern Defense	Gurgenidze Defense	rnbqk1nr/pp2ppb1/2p3p1/3pP2p/3P1P2/2N5/PPP3PP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. f4 d5 5. e5 h5	10	0.82	718	42.20055710306407	27.158774373259053	30.64066852367688	31500	46.6	46.82857142857143	6.571428571428571
B06	Modern Defense	Lizard Defense, Mittenberger Gambit	rnbqk1nr/ppp1ppbp/6p1/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 d5	6	0.58	461	40.780911062906725	21.69197396963124	37.52711496746204	105054	49.326060882974474	45.115845184381364	5.558093932644164
B06	Modern Defense	Masur Gambit	rnbq1rk1/ppppp2p/6pb/5P2/3P4/2N5/PPP2PPP/R2QKBNR w KQ -	1. e4 g6 2. d4 Nh6 3. Nc3 f5 4. Bxh6 Bxh6 5. exf5 O-O	10	2.32	0	0.0	0.0	0.0	91	61.53846153846154	36.26373626373626	2.197802197802198
B06	Modern Defense	Modern Pterodactyl	rnbqk1nr/pp1pppbp/6p1/2p5/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c5	6	0.88	879	45.50625711035267	25.597269624573375	28.896473265073947	716481	49.50459258514881	45.62786731260145	4.8675401022497455
B06	Modern Defense	Mongredien Defense, with Nc3	rnbqk1nr/p1ppppbp/1p4p1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 b6	6	1.2	25	48.0	36.0	16.0	444836	55.15223588018955	40.886978571878174	3.9607855479322716
B06	Modern Defense	Mongredien Defense, with Nf3	rnbqk1nr/p1ppppbp/1p4p1/8/3PP3/5N2/PPP2PPP/RNBQKB1R w KQkq -	1. e4 g6 2. d4 Bg7 3. Nf3 b6	6	1.13	21	38.095238095238095	23.809523809523807	38.095238095238095	1577479	51.25703733615471	44.638629103778875	4.10433356006641
B06	Modern Defense	Norwegian Defense	rnbqkb1r/pppppp1p/5np1/8/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	1. e4 g6 2. d4 Nf6	4	1.27	238	44.11764705882353	31.932773109243694	23.949579831932773	519936	48.2578625061546	47.25216180452979	4.489975689315608
B06	Modern Defense	Norwegian Defense, Norwegian Gambit	rnbqkb1r/ppp1pp1p/3p2p1/4P2n/3P4/8/PPP1BPPP/RNBQK1NR w KQkq -	1. e4 g6 2. d4 Nf6 3. e5 Nh5 4. Be2 d6	8	1.0	53	35.84905660377358	35.84905660377358	28.30188679245283	22375	39.03463687150838	56.88491620111732	4.080446927374302
B06	Modern Defense	Pseudo-Austrian Attack	rnbqk1nr/ppp1ppbp/3p2p1/8/3PPP2/2N5/PPP3PP/R1BQKBNR b KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. f4	7	0.56	5325	39.38028169014085	28.732394366197184	31.887323943661972	948351	52.93736179958686	42.230355638365964	4.832282562047174
B06	Modern Defense	Semi-Averbakh Variation, Pterodactyl Variation Declined	rnb1k1nr/pp2ppbp/3p2p1/q1p5/2PPP3/5N2/PP2BPPP/RNBQK2R w KQkq -	1. e4 g6 2. d4 Bg7 3. c4 c5 4. Nf3 d6 5. Be2 Qa5+	10	0.45	4	50.0	25.0	25.0	25	52.0	40.0	8.0
B06	Modern Defense	Standard Defense	rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 d6	6	0.66	19435	37.730897864677125	29.81733985078467	32.451762284538205	5227775	52.10780877141805	43.22314942781585	4.6690418007661005
B06	Modern Defense	Standard Line	rnbqk1nr/ppppppbp/6p1/8/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3	5	0.5	23482	37.76083808874883	29.954859040967552	32.28430287028362	6548669	52.54366956094437	42.85214293164	4.604187507415629
B06	Modern Defense	Three Pawns Attack	rnbqk1nr/ppppppbp/6p1/8/3PPP2/8/PPP3PP/RNBQKBNR b KQkq -	1. e4 g6 2. d4 Bg7 3. f4	5	0.56	392	33.16326530612245	38.01020408163265	28.8265306122449	2731492	50.16624613947249	45.808078515331545	4.025675345195959
B06	Modern Defense	Two Knights Variation	rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. Nf3	7	0.52	5397	32.981285899573834	28.756716694459882	38.26199740596628	5312640	48.91690383688712	46.24787299722925	4.835223165883629
B06	Modern Defense	Two Knights Variation, Suttles Variation	rnbqk1nr/pp2ppbp/2pp2p1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c6 4. Nf3 d6	8	0.62	2261	33.746130030959755	28.836797877045555	37.41707209199469	774026	48.4284765628028	46.924005136778355	4.64751830041885
B06	Modern Defense	Two Knights Variation, Suttles Variation, Tal Gambit	rnb1k1nr/pp2ppbp/2pp2p1/6B1/3PP3/2N2N2/PqPQ1PPP/R3KB1R w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 d6 4. Nf3 c6 5. Bg5 Qb6 6. Qd2 Qxb2	12	0.79	7	57.14285714285714	0.0	42.857142857142854	748	49.465240641711226	48.39572192513369	2.13903743315508
B06	Modern Defense	Westermann Gambit	rnbqk1nr/ppppppbp/6p1/8/3PP3/8/PPPB1PPP/RN1QKBNR b KQkq -	1. e4 g6 2. d4 Bg7 3. Bd2	5	-0.61	0	0.0	0.0	0.0	23787	50.39307184596629	45.058225080926555	4.54870307310716
B06	Modern Defense	Wind Gambit	rnbqk1nr/ppppppbp/6p1/8/3PP3/3B4/PPP2PPP/RNBQK1NR b KQkq -	1. e4 g6 2. d4 Bg7 3. Bd3	5	-0.65	2	50.0	50.0	0.0	86145	47.42817342852168	48.41256021823669	4.159266353241628
B06	Pterodactyl Defense	Austrian, Austriadactylus Western	rnb1k1nr/pp1pppbp/6p1/q1p5/3PPP2/5N2/PPP3PP/RNBQKB1R w KQkq -	1. e4 g6 2. d4 Bg7 3. f4 c5 4. Nf3 Qa5+	8	0.67	0	0.0	0.0	0.0	969	46.95562435500516	49.01960784313725	4.024767801857585
B06	Pterodactyl Defense	Austrian, Grand Prix Pterodactyl	rnb1k1nr/pp1pppbp/6p1/q1p5/4PP2/2N2N2/PPPP2PP/R1BQKB1R w KQkq -	1. e4 g6 2. Nc3 Bg7 3. f4 c5 4. Nf3 Qa5	8	0.75	0	0.0	0.0	0.0	740	53.918918918918926	43.78378378378379	2.2972972972972974
B06	Pterodactyl Defense	Austrian, Pteranodon	rnb1k1nr/pp1pppbp/6p1/q1p5/3PPP2/2P5/PP4PP/RNBQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. f4 c5 4. c3 Qa5	8	0.46	1	0.0	100.0	0.0	4128	42.587209302325576	53.48837209302325	3.9244186046511627
B06	Pterodactyl Defense	Central, Anhanguera	rnb1k1nr/pp2ppbp/3p2p1/q1p5/2PPP3/2N1B3/PP3PPP/R2QKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. c4 c5 4. Nc3 d6 5. Be3 Qa5	10	0.57	3	0.0	33.33333333333333	66.66666666666666	902	42.12860310421286	53.215077605321504	4.656319290465632
B06	Pterodactyl Defense	Central, Benoni Quetzalcoatlus	rnb1k1nr/pp2ppbp/3p2p1/q1pP4/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. c4 c5 4. d5 d6 5. Nc3 Qa5	10	1.23	0	0.0	0.0	0.0	10984	53.35943190094683	43.26292789512017	3.377640203932993
B06	Pterodactyl Defense	Central, Quetzalcoatlus Gambit	rnb1k1nr/pp2ppbp/3p2p1/q1P5/2P1P3/2N5/PP3PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. c4 c5 4. Nc3 d6 5. dxc5 Qa5	10	1.89	0	0.0	0.0	0.0	2411	50.933222729158025	42.84529240978847	6.221484861053505
B06	Pterodactyl Defense	Eastern, Anhanguera	rnbqk1nr/pp1pppbp/6p1/2p5/3PP3/2N1B3/PPP2PPP/R2QKBNR b KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. Be3	7	0.87	86	43.02325581395349	29.069767441860467	27.906976744186046	216335	48.10964476390783	47.22120784893799	4.669147387154182
B06	Pterodactyl Defense	Eastern, Benoni	rnbqk1nr/pp1pppbp/6p1/2pP4/4P3/2N5/PPP2PPP/R1BQKBNR b KQkq -	1. d4 g6 2. e4 Bg7 3. Nc3 c5 4. d5	7	0.75	389	43.958868894601544	24.67866323907455	31.362467866323907	203615	49.9511332662132	45.46914520050095	4.579721533285858
B06	Pterodactyl Defense	Eastern, Benoni Pteranodon	rnb1k1nr/pp1ppp1p/6p1/q1pP4/4P3/2P5/P1P2PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. d5 Bxc3+ 5. bxc3 Qa5	10	1.97	2	100.0	0.0	0.0	3437	58.36485306953739	37.41635146930463	4.2187954611579865
B06	Pterodactyl Defense	Eastern, Benoni Pterodactyl	rnb1k1nr/pp1pppbp/6p1/q1pP4/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1. d4 g6 2. Nc3 Bg7 3. e4 c5 4. d5 Qa5	8	1.33	2	100.0	0.0	0.0	6919	52.11735799971094	44.572915161150455	3.309726839138604
B06	Pterodactyl Defense	Eastern, Pteranodon	rnb1k1nr/pp1ppp1p/6p1/q1P5/4P3/2P5/P1P2PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. dxc5 Bxc3+ 5. bxc3 Qa5	10	0.77	110	46.36363636363636	20.909090909090907	32.72727272727273	39928	48.725205369665396	44.728010418753755	6.546784211580846
B06	Pterodactyl Defense	Eastern, Pterodactyl	rnb1k1nr/pp1pppbp/6p1/q1P5/4P3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. dxc5 Qa5	8	1.1	193	52.331606217616574	19.689119170984455	27.979274611398964	67589	52.74970779268816	42.72736687922591	4.522925328085932
B06	Pterodactyl Defense	Eastern, Rhamphorhynchus	rnbqk1nr/pp1pppbp/6p1/2P5/4P3/2N5/PPP2PPP/R1BQKBNR b KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. dxc5	7	0.81	352	49.715909090909086	21.59090909090909	28.693181818181817	175342	51.881465935143886	43.00737986335276	5.111154201503347
B06	Pterodactyl Defense	Fianchetto, King Pterodactyl	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/5NP1/PPP2P1P/RNBQKB1R w KQkq -	1. e4 g6 2. d4 Bg7 3. g3 c5 4. Nf3 Qa5+	8	0.26	0	0.0	0.0	0.0	37	62.16216216216216	35.13513513513514	2.7027027027027026
B06	Pterodactyl Defense	Fianchetto, Rhamphorhynchus	rnb1k1nr/pp1pppbp/6p1/q1P5/4P3/6P1/PPP2P1P/RNBQKBNR w KQkq -	1. e4 g6 2. d4 Bg7 3. g3 c5 4. dxc5 Qa5+	8	0.44	11	27.27272727272727	45.45454545454545	27.27272727272727	824	44.78155339805826	50.0	5.218446601941747
B06	Pterodactyl Defense	Sicilian, Quetzalcoatlus	rnb1k1nr/pp2ppbp/3p2p1/q1p5/3PP3/2N2N2/PPP1BPPP/R1BQK2R w KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. Nf3 Qa5 5. Be2 d6	10	1.06	2	100.0	0.0	0.0	120	53.333333333333336	42.5	4.166666666666666
B06	Pterodactyl Defense	Sicilian, Siroccopteryx	rnb1k1nr/pp1pppbp/6p1/q1p5/2BPP3/2N2N2/PPP2PPP/R1BQK2R b KQkq -	1. e4 g6 2. d4 Bg7 3. Nc3 c5 4. Nf3 Qa5 5. Bc4	9	-2.21	2	0.0	100.0	0.0	3743	34.14373497194764	62.73043013625434	3.125834891798023
B06	Pterodactyl Defense	Western, Anhanguera	rnb1k1nr/pp1pppbp/6p1/q1p5/3PP3/4BN2/PPP2PPP/RN1QKB1R w KQkq -	1. e4 g6 2. d4 Bg7 3. Nf3 c5 4. Be3 Qa5+	8	0.93	0	0.0	0.0	0.0	9628	48.120066472787705	47.23722476111342	4.642708766098878
B06	Pterodactyl Defense	Western, Siroccopteryx	rnb1k1nr/pp1pppbp/6p1/q7/2BNP3/8/PPP2PPP/RNBQK2R w KQkq -	1. e4 g6 2. Nf3 Bg7 3. d4 c5 4. Bc4 cxd4 5. Nxd4 Qa5+	10	0.06	4	0.0	25.0	75.0	4883	36.7601884087651	60.02457505631784	3.215236534917059
B06	Rat Defense	Accelerated Gurgenidze	rnbqkbnr/pp2pp1p/2pp2p1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1. e4 g6 2. d4 d6 3. Nc3 c6	6	0.77	1069	31.805425631431245	28.531337698783908	39.663236669784844	331140	50.501298544422305	44.89007670471704	4.608624750860663
B07	Czech Defense		rnbqkb1r/pp2pppp/2pp1n2/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 c6	6	1.07	3867	41.944659943108356	28.109645720196536	29.945694336695112	2726853	49.079103273993866	46.3912796179332	4.529617108072932
B07	King's Pawn Game	Maróczy Defense	rnbqkbnr/ppp2ppp/3p4/4p3/3PP3/8/PPP2PPP/RNBQKBNR w KQkq -	1. e4 d6 2. d4 e5	4	0.67	582	47.07903780068728	19.243986254295535	33.67697594501718	4999561	51.8965765194184	42.89298600417117	5.210437476410429
B07	Lion Defense	Anti-Philidor	r1bqkb1r/pppnpppp/3p1n2/8/3PPP2/2N5/PPP3PP/R1BQKBNR b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. f4	7	0.75	602	42.35880398671096	23.421926910299003	34.21926910299003	384091	50.47710047879279	44.549338568203886	4.973560953003324
B07	Lion Defense	Anti-Philidor, Lion's Cave	r1bqkb1r/pppn1ppp/3p1n2/4p3/3PPP2/2N5/PPP3PP/R1BQKBNR w KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. f4 e5	8	0.79	565	41.94690265486726	23.008849557522122	35.04424778761062	305555	48.94928899870727	45.754119552944644	5.296591448348088
B07	Lion Defense	Anti-Philidor, Lion's Cave, Lion Claw Gambit	r1bqkb1r/pp1n1ppp/2p2n2/3p4/2BQPP2/2N2N2/PPP3PP/R1B1K2R w KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. f4 e5 5. Nf3 exd4 6. Qxd4 c6 7. Bc4 d5	14	-0.22	14	14.285714285714285	78.57142857142857	7.142857142857142	5480	40.03649635036496	55.89416058394161	4.069343065693431
B07	Lion Defense	Bayonet Attack	r1bqkb1r/pppnpppp/3p1n2/8/3PP1P1/2N5/PPP2P1P/R1BQKBNR b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 Nbd7 4. g4	7	0.6	228	47.368421052631575	23.684210526315788	28.947368421052634	18101	58.30617092978289	37.04767692392685	4.646152146290261
B07	Modern Defense	Geller's System	rnbqk1nr/ppp1ppbp/3p2p1/8/3PP3/2P2N2/PP3PPP/RNBQKB1R b KQkq -	1. e4 g6 2. d4 Bg7 3. Nf3 d6 4. c3	7	0.39	2255	35.166297117516635	25.321507760532153	39.51219512195122	1808037	46.48146027985047	48.57079805335842	4.947741666791111
B07	Pirc Defense		rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N5/PPP2PPP/R1BQKBNR w KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6	6	0.72	19456	38.15789473684211	24.717310855263158	37.12479440789473	11172805	49.96466867541321	45.31283773412317	4.72249359046363
B07	Pirc Defense	150 Attack	rnbqkb1r/pp2pp1p/2pp1np1/8/3PP3/2N1B3/PPPQ1PPP/R3KBNR b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be3 c6 5. Qd2	9	0.74	1241	43.91619661563255	23.932312651087834	32.151490733279616	67865	47.538495542621376	47.710896633021434	4.750607824357179
B07	Pirc Defense	150 Attack, Inner Doll Defense	rn1qkb1r/pp2pp1p/2pp1np1/8/3PP1b1/2N1B3/PPPQ1PPP/R3KBNR w KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be3 c6 5. Qd2 Bg4	10	1.74	0	0.0	0.0	0.0	33	69.6969696969697	30.303030303030305	0.0
B07	Pirc Defense	150 Attack, Sveshnikov-Jansa Attack	rnbqkb1r/pp2pp1p/2pp1np1/8/3PP3/2N1B2P/PPP2PP1/R2QKBNR b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be3 c6 5. h3	9	0.82	740	46.62162162162162	19.324324324324323	34.054054054054056	17990	51.77876598110062	42.61256253474152	5.608671484157866
B07	Pirc Defense	Bayonet Attack	rnbqk2r/ppp1ppbp/3p1np1/8/3PP2P/2N5/PPP1BPP1/R1BQK1NR b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be2 Bg7 5. h4	9	0.51	401	41.14713216957606	33.416458852867834	25.43640897755611	119577	54.02042198750596	41.403447151208006	4.576130861286034
B07	Pirc Defense	Byrne Variation	rnbqkb1r/ppp1pp1p/3p1np1/6B1/3PP3/2N5/PPP2PPP/R2QKBNR b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Bg5	7	0.6	1933	43.40403517847905	24.418003103983445	32.17796171753751	1853535	51.80285238746504	43.846703730978916	4.350443881556053
B07	Pirc Defense	Chinese Variation	rnbqk2r/ppp1ppbp/3p1np1/8/3PP1P1/2N5/PPP1BP1P/R1BQK1NR b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Be2 Bg7 5. g4	9	0.2	86	32.55813953488372	39.53488372093023	27.906976744186046	55718	56.048314727736106	39.86323988657167	4.0884453856922365
B07	Pirc Defense	Kholmov System	rnbqkb1r/ppp1pp1p/3p1np1/8/2BPP3/2N5/PPP2PPP/R1BQK1NR b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Bc4	7	0.31	266	33.83458646616541	31.57894736842105	34.58646616541353	816457	49.43077222682884	46.15919760624258	4.41003016692857
B07	Pirc Defense	Sveshnikov System	rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N3P1/PPP2P1P/R1BQKBNR b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. g3	7	0.2	1544	36.204663212435236	25.647668393782386	38.14766839378238	132441	49.53752991898279	44.29368549014278	6.168784590874427
B08	Pirc Defense	Classical Variation	rnbqkb1r/ppp1pp1p/3p1np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3	7	0.49	5518	32.511779630300836	23.72236317506343	43.765857194635736	5419597	48.15164300961861	46.816783609556204	5.031573380825179
B08	Pirc Defense	Classical Variation	rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP2PPP/R1BQKB1R w KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3 Bg7	8	0.52	8577	32.59881077299755	24.705608021452722	42.69558120554973	8151776	48.28508536053984	46.71056957404129	5.004345065418874
B08	Pirc Defense	Classical Variation, Quiet System	rnbqk2r/ppp1ppbp/3p1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQK2R b KQkq -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3 Bg7 5. Be2	9	0.34	6814	30.8482535955386	24.141473437041387	45.010272967420015	790226	49.667690002606854	44.29087375004113	6.041436247352023
B08	Pirc Defense	Classical Variation, Quiet System, Chigorin Line	r1bq1rk1/ppp1ppbp/2np1np1/8/3PP3/2N2N2/PPP1BPPP/R1BQ1RK1 w - -	1. e4 d6 2. d4 Nf6 3. Nc3 g6 4. Nf3 Bg7 5. Be2 O-O 6. O-O Nc6	12	0.47	797	26.097867001254706	27.603513174404014	46.29861982434128	124885	47.73751851703567	45.83897185410578	6.423509628858549
